event_id,activity,timestamp,object_ids,attr__quantity,attr__unit,attr__value,attr__currency,attr__material,attr__movement_type,attr__billing_category
e2711,Create Invoice (from Delivery),2021-01-10T06:26:09+00:00,0087000953;0090040948,2.0,ST,5358.4,EUR, , ,L
e2712,Create Invoice (from Delivery),2021-01-10T06:26:09+00:00,0087000953;0090040948,0.0,ST,0.0,EUR, , ,L
e2826,Create Goods Movement (from Order),2021-01-10T06:26:34+00:00,0005004813;4900000354,1.0,ST,632.54,EUR,P-101,601, 
e2827,Create Goods Movement (from Order),2021-01-10T06:26:34+00:00,0005004813;0100954000,0.0,ST,0.0,EUR,P-100, , 
e2828,Create Goods Movement (from Delivery),2021-01-10T06:26:34+00:00,0087000954;4900000354,1.0,ST,632.54,EUR,P-101,601, 
e2829,Create Goods Movement (from Delivery),2021-01-10T06:26:34+00:00,0087000954;0100954000,0.0,ST,0.0,EUR,P-100, , 
e2713,Create Invoice (from Order),2021-01-10T06:26:35+00:00,0005004813;0090040949,1.0,ST,2679.2,EUR, , ,L
e2714,Create Invoice (from Order),2021-01-10T06:26:35+00:00,0005004813;0090040949,0.0,ST,0.0,EUR, , ,L
e2715,Create Invoice (from Delivery),2021-01-10T06:26:35+00:00,0087000954;0090040949,1.0,ST,2679.2,EUR, , ,L
e2716,Create Invoice (from Delivery),2021-01-10T06:26:35+00:00,0087000954;0090040949,0.0,ST,0.0,EUR, , ,L
e2717,Create Goods Movement (from Order),2021-01-10T07:04:17+00:00,0005004814;4900000355,1.0,ST,632.54,EUR,P-101,601, 
e2718,Create Goods Movement (from Order),2021-01-10T07:04:17+00:00,0005004814;0100955000,0.0,ST,0.0,EUR,P-100, , 
e2719,Create Goods Movement (from Delivery),2021-01-10T07:04:17+00:00,0087000955;4900000355,1.0,ST,632.54,EUR,P-101,601, 
e2720,Create Goods Movement (from Delivery),2021-01-10T07:04:17+00:00,0087000955;0100955000,0.0,ST,0.0,EUR,P-100, , 
e2721,Create Invoice (from Order),2021-01-10T07:04:20+00:00,0005004814;0090040950,1.0,ST,2679.2,EUR, , ,L
e2722,Create Invoice (from Order),2021-01-10T07:04:20+00:00,0005004814;0090040950,0.0,ST,0.0,EUR, , ,L
e2723,Create Invoice (from Delivery),2021-01-10T07:04:20+00:00,0087000955;0090040950,1.0,ST,2679.2,EUR, , ,L
e2724,Create Invoice (from Delivery),2021-01-10T07:04:20+00:00,0087000955;0090040950,0.0,ST,0.0,EUR, , ,L
e2729,Create Goods Movement (from Order),2021-01-10T07:04:45+00:00,0005004815;4900000356,1.0,ST,632.54,EUR,P-101,601, 
e2730,Create Goods Movement (from Order),2021-01-10T07:04:45+00:00,0005004815;0100956000,0.0,ST,0.0,EUR,P-100, , 
e2731,Create Goods Movement (from Delivery),2021-01-10T07:04:45+00:00,0087000956;4900000356,1.0,ST,632.54,EUR,P-101,601, 
e2732,Create Goods Movement (from Delivery),2021-01-10T07:04:45+00:00,0087000956;0100956000,0.0,ST,0.0,EUR,P-100, , 
e2733,Create Invoice (from Order),2021-01-10T07:04:46+00:00,0005004815;0090040951,1.0,ST,2679.2,EUR, , ,L
e2734,Create Invoice (from Order),2021-01-10T07:04:46+00:00,0005004815;0090040951,0.0,ST,0.0,EUR, , ,L
e2735,Create Invoice (from Delivery),2021-01-10T07:04:46+00:00,0087000956;0090040951,1.0,ST,2679.2,EUR, , ,L
e2736,Create Invoice (from Delivery),2021-01-10T07:04:46+00:00,0087000956;0090040951,0.0,ST,0.0,EUR, , ,L
e2830,Create Goods Movement (from Order),2021-01-10T07:05:11+00:00,0005004816;4900000357,1.0,ST,632.54,EUR,P-101,601, 
e2831,Create Goods Movement (from Order),2021-01-10T07:05:11+00:00,0005004816;0100957000,0.0,ST,0.0,EUR,P-100, , 
e2832,Create Goods Movement (from Delivery),2021-01-10T07:05:11+00:00,0087000957;4900000357,1.0,ST,632.54,EUR,P-101,601, 
e2833,Create Goods Movement (from Delivery),2021-01-10T07:05:11+00:00,0087000957;0100957000,0.0,ST,0.0,EUR,P-100, , 
e2737,Create Invoice (from Order),2021-01-10T07:05:12+00:00,0005004816;0090040952,1.0,ST,2679.2,EUR, , ,L
e2738,Create Invoice (from Order),2021-01-10T07:05:12+00:00,0005004816;0090040952,0.0,ST,0.0,EUR, , ,L
e2739,Create Invoice (from Delivery),2021-01-10T07:05:12+00:00,0087000957;0090040952,1.0,ST,2679.2,EUR, , ,L
e2740,Create Invoice (from Delivery),2021-01-10T07:05:12+00:00,0087000957;0090040952,0.0,ST,0.0,EUR, , ,L
e2741,Create Goods Movement (from Order),2021-01-10T07:05:36+00:00,0005004817;4900000358,1.0,ST,632.54,EUR,P-101,601, 
e2742,Create Goods Movement (from Order),2021-01-10T07:05:36+00:00,0005004817;0100958000,0.0,ST,0.0,EUR,P-100, , 
e2743,Create Goods Movement (from Delivery),2021-01-10T07:05:36+00:00,0087000958;4900000358,1.0,ST,632.54,EUR,P-101,601, 
e2744,Create Goods Movement (from Delivery),2021-01-10T07:05:36+00:00,0087000958;0100958000,0.0,ST,0.0,EUR,P-100, , 
e2745,Create Invoice (from Order),2021-01-10T07:05:37+00:00,0005004817;0090040953,1.0,ST,2679.2,EUR, , ,L
e2746,Create Invoice (from Order),2021-01-10T07:05:37+00:00,0005004817;0090040953,0.0,ST,0.0,EUR, , ,L
e2747,Create Invoice (from Delivery),2021-01-10T07:05:37+00:00,0087000958;0090040953,1.0,ST,2679.2,EUR, , ,L
e2748,Create Invoice (from Delivery),2021-01-10T07:05:37+00:00,0087000958;0090040953,0.0,ST,0.0,EUR, , ,L
e2749,Create Goods Movement (from Order),2021-01-10T07:06:23+00:00,0005004818;4900000359,2.0,ST,1265.08,EUR,P-101,601, 
e2750,Create Goods Movement (from Order),2021-01-10T07:06:23+00:00,0005004818;0100959000,0.0,ST,0.0,EUR,P-100, , 
e2751,Create Goods Movement (from Delivery),2021-01-10T07:06:23+00:00,0087000959;4900000359,2.0,ST,1265.08,EUR,P-101,601, 
e2752,Create Goods Movement (from Delivery),2021-01-10T07:06:23+00:00,0087000959;0100959000,0.0,ST,0.0,EUR,P-100, , 
e2753,Create Invoice (from Order),2021-01-10T07:06:24+00:00,0005004818;0090040954,2.0,ST,5358.4,EUR, , ,L
e2754,Create Invoice (from Order),2021-01-10T07:06:24+00:00,0005004818;0090040954,0.0,ST,0.0,EUR, , ,L
e2755,Create Invoice (from Delivery),2021-01-10T07:06:24+00:00,0087000959;0090040954,2.0,ST,5358.4,EUR, , ,L
e2756,Create Invoice (from Delivery),2021-01-10T07:06:24+00:00,0087000959;0090040954,0.0,ST,0.0,EUR, , ,L
e2834,Create Goods Movement (from Order),2021-01-10T07:06:48+00:00,0005004819;4900000360,1.0,ST,632.54,EUR,P-101,601, 
e2835,Create Goods Movement (from Order),2021-01-10T07:06:48+00:00,0005004819;0100960000,0.0,ST,0.0,EUR,P-100, , 
e2836,Create Goods Movement (from Delivery),2021-01-10T07:06:48+00:00,0087000960;4900000360,1.0,ST,632.54,EUR,P-101,601, 
e2837,Create Goods Movement (from Delivery),2021-01-10T07:06:48+00:00,0087000960;0100960000,0.0,ST,0.0,EUR,P-100, , 
e2838,Create Invoice (from Order),2021-01-10T07:06:49+00:00,0005004819;0090040955,1.0,ST,2679.2,EUR, , ,L
e2839,Create Invoice (from Order),2021-01-10T07:06:49+00:00,0005004819;0090040955,0.0,ST,0.0,EUR, , ,L
e2840,Create Invoice (from Delivery),2021-01-10T07:06:49+00:00,0087000960;0090040955,1.0,ST,2679.2,EUR, , ,L
e2841,Create Invoice (from Delivery),2021-01-10T07:06:49+00:00,0087000960;0090040955,0.0,ST,0.0,EUR, , ,L
e2842,Create Goods Movement (from Order),2021-01-10T07:07:29+00:00,0005004820;4900000361,1.0,ST,632.54,EUR,P-101,601, 
e2843,Create Goods Movement (from Order),2021-01-10T07:07:29+00:00,0005004820;0100961000,0.0,ST,0.0,EUR,P-100, , 
e2844,Create Goods Movement (from Delivery),2021-01-10T07:07:29+00:00,0087000961;4900000361,1.0,ST,632.54,EUR,P-101,601, 
e2845,Create Goods Movement (from Delivery),2021-01-10T07:07:29+00:00,0087000961;0100961000,0.0,ST,0.0,EUR,P-100, , 
e2846,Create Invoice (from Order),2021-01-10T07:07:30+00:00,0005004820;0090040956,1.0,ST,2679.2,EUR, , ,L
e2847,Create Invoice (from Order),2021-01-10T07:07:30+00:00,0005004820;0090040956,0.0,ST,0.0,EUR, , ,L
e2848,Create Invoice (from Delivery),2021-01-10T07:07:30+00:00,0087000961;0090040956,1.0,ST,2679.2,EUR, , ,L
e2849,Create Invoice (from Delivery),2021-01-10T07:07:30+00:00,0087000961;0090040956,0.0,ST,0.0,EUR, , ,L
e2850,Create Goods Movement (from Order),2021-01-10T07:07:55+00:00,0005004821;4900000362,1.0,ST,632.54,EUR,P-101,601, 
e2851,Create Goods Movement (from Order),2021-01-10T07:07:55+00:00,0005004821;0100962000,0.0,ST,0.0,EUR,P-100, , 
e2852,Create Goods Movement (from Delivery),2021-01-10T07:07:55+00:00,0087000962;4900000362,1.0,ST,632.54,EUR,P-101,601, 
e2853,Create Goods Movement (from Delivery),2021-01-10T07:07:55+00:00,0087000962;0100962000,0.0,ST,0.0,EUR,P-100, , 
e2854,Create Invoice (from Order),2021-01-10T07:07:55+00:00,0005004821;0090040957,1.0,ST,2679.2,EUR, , ,L
e2855,Create Invoice (from Order),2021-01-10T07:07:55+00:00,0005004821;0090040957,0.0,ST,0.0,EUR, , ,L
e2856,Create Invoice (from Delivery),2021-01-10T07:07:55+00:00,0087000962;0090040957,1.0,ST,2679.2,EUR, , ,L
e2857,Create Invoice (from Delivery),2021-01-10T07:07:55+00:00,0087000962;0090040957,0.0,ST,0.0,EUR, , ,L
e4712,Create Goods Movement (from Order),2021-01-10T07:08:20+00:00,0005004822;4900000363,1.0,ST,632.54,EUR,P-101,601, 
e4713,Create Goods Movement (from Order),2021-01-10T07:08:20+00:00,0005004822;0100963000,0.0,ST,0.0,EUR,P-100, , 
e4714,Create Goods Movement (from Delivery),2021-01-10T07:08:20+00:00,0087000963;4900000363,1.0,ST,632.54,EUR,P-101,601, 
e4715,Create Goods Movement (from Delivery),2021-01-10T07:08:20+00:00,0087000963;0100963000,0.0,ST,0.0,EUR,P-100, , 
e4122,Create Invoice (from Order),2021-01-10T07:08:21+00:00,0005004822;0090040958,1.0,ST,2679.2,EUR, , ,L
e4123,Create Invoice (from Order),2021-01-10T07:08:21+00:00,0005004822;0090040958,0.0,ST,0.0,EUR, , ,L
e4124,Create Invoice (from Delivery),2021-01-10T07:08:21+00:00,0087000963;0090040958,1.0,ST,2679.2,EUR, , ,L
e4125,Create Invoice (from Delivery),2021-01-10T07:08:21+00:00,0087000963;0090040958,0.0,ST,0.0,EUR, , ,L
e4716,Create Goods Movement (from Order),2021-01-10T07:08:56+00:00,0005004823;4900000364,1.0,ST,632.54,EUR,P-101,601, 
e4717,Create Goods Movement (from Order),2021-01-10T07:08:56+00:00,0005004823;0100964000,0.0,ST,0.0,EUR,P-100, , 
e4718,Create Goods Movement (from Delivery),2021-01-10T07:08:56+00:00,0087000964;4900000364,1.0,ST,632.54,EUR,P-101,601, 
e4719,Create Goods Movement (from Delivery),2021-01-10T07:08:56+00:00,0087000964;0100964000,0.0,ST,0.0,EUR,P-100, , 
e4399,Create Invoice (from Order),2021-01-10T07:08:57+00:00,0005004823;0090040959,1.0,ST,2679.2,EUR, , ,L
e4400,Create Invoice (from Order),2021-01-10T07:08:57+00:00,0005004823;0090040959,0.0,ST,0.0,EUR, , ,L
e4401,Create Invoice (from Delivery),2021-01-10T07:08:57+00:00,0087000964;0090040959,1.0,ST,2679.2,EUR, , ,L
e4402,Create Invoice (from Delivery),2021-01-10T07:08:57+00:00,0087000964;0090040959,0.0,ST,0.0,EUR, , ,L
e4126,Create Invoice (from Order),2021-01-10T07:09:23+00:00,0005004824;0090040960,1.0,ST,2679.2,EUR, , ,L
e4127,Create Invoice (from Order),2021-01-10T07:09:23+00:00,0005004824;0090040960,0.0,ST,0.0,EUR, , ,L
e4128,Create Invoice (from Delivery),2021-01-10T07:09:23+00:00,0087000965;0090040960,1.0,ST,2679.2,EUR, , ,L
e4129,Create Invoice (from Delivery),2021-01-10T07:09:23+00:00,0087000965;0090040960,0.0,ST,0.0,EUR, , ,L
e4720,Create Goods Movement (from Order),2021-01-10T07:09:23+00:00,0005004824;4900000365,1.0,ST,632.54,EUR,P-101,601, 
e4721,Create Goods Movement (from Order),2021-01-10T07:09:23+00:00,0005004824;0100965000,0.0,ST,0.0,EUR,P-100, , 
e4722,Create Goods Movement (from Delivery),2021-01-10T07:09:23+00:00,0087000965;4900000365,1.0,ST,632.54,EUR,P-101,601, 
e4723,Create Goods Movement (from Delivery),2021-01-10T07:09:23+00:00,0087000965;0100965000,0.0,ST,0.0,EUR,P-100, , 
e3929,Create Goods Movement (from Order),2021-01-10T07:09:48+00:00,0005004825;4900000366,1.0,ST,632.54,EUR,P-101,601, 
e3930,Create Goods Movement (from Order),2021-01-10T07:09:48+00:00,0005004825;0100966000,0.0,ST,0.0,EUR,P-100, , 
e3931,Create Goods Movement (from Delivery),2021-01-10T07:09:48+00:00,0087000966;4900000366,1.0,ST,632.54,EUR,P-101,601, 
e3932,Create Goods Movement (from Delivery),2021-01-10T07:09:48+00:00,0087000966;0100966000,0.0,ST,0.0,EUR,P-100, , 
e4130,Create Invoice (from Order),2021-01-10T07:09:49+00:00,0005004825;0090040961,1.0,ST,2679.2,EUR, , ,L
e4131,Create Invoice (from Order),2021-01-10T07:09:49+00:00,0005004825;0090040961,0.0,ST,0.0,EUR, , ,L
e4132,Create Invoice (from Delivery),2021-01-10T07:09:49+00:00,0087000966;0090040961,1.0,ST,2679.2,EUR, , ,L
e4133,Create Invoice (from Delivery),2021-01-10T07:09:49+00:00,0087000966;0090040961,0.0,ST,0.0,EUR, , ,L
e4646,Create Goods Movement (from Order),2021-01-10T07:10:14+00:00,0005004826;4900000367,1.0,ST,632.54,EUR,P-101,601, 
e4647,Create Goods Movement (from Order),2021-01-10T07:10:14+00:00,0005004826;0100967000,0.0,ST,0.0,EUR,P-100, , 
e4648,Create Goods Movement (from Delivery),2021-01-10T07:10:14+00:00,0087000967;4900000367,1.0,ST,632.54,EUR,P-101,601, 
e4649,Create Goods Movement (from Delivery),2021-01-10T07:10:14+00:00,0087000967;0100967000,0.0,ST,0.0,EUR,P-100, , 
e4134,Create Invoice (from Order),2021-01-10T07:10:15+00:00,0005004826;0090040962,1.0,ST,2679.2,EUR, , ,L
e4135,Create Invoice (from Order),2021-01-10T07:10:15+00:00,0005004826;0090040962,0.0,ST,0.0,EUR, , ,L
e4136,Create Invoice (from Delivery),2021-01-10T07:10:15+00:00,0087000967;0090040962,1.0,ST,2679.2,EUR, , ,L
e4137,Create Invoice (from Delivery),2021-01-10T07:10:15+00:00,0087000967;0090040962,0.0,ST,0.0,EUR, , ,L
e3977,Create Goods Movement (from Order),2021-01-10T07:10:51+00:00,0005004827;4900000368,1.0,ST,632.54,EUR,P-101,601, 
e3978,Create Goods Movement (from Order),2021-01-10T07:10:51+00:00,0005004827;0100968000,0.0,ST,0.0,EUR,P-100, , 
e3979,Create Goods Movement (from Delivery),2021-01-10T07:10:51+00:00,0087000968;4900000368,1.0,ST,632.54,EUR,P-101,601, 
e3980,Create Goods Movement (from Delivery),2021-01-10T07:10:51+00:00,0087000968;0100968000,0.0,ST,0.0,EUR,P-100, , 
e4403,Create Invoice (from Order),2021-01-10T07:10:51+00:00,0005004827;0090040963,1.0,ST,2705.99,EUR, , ,L
e4404,Create Invoice (from Order),2021-01-10T07:10:51+00:00,0005004827;0090040963,0.0,ST,0.0,EUR, , ,L
e4405,Create Invoice (from Delivery),2021-01-10T07:10:51+00:00,0087000968;0090040963,1.0,ST,2705.99,EUR, , ,L
e4406,Create Invoice (from Delivery),2021-01-10T07:10:51+00:00,0087000968;0090040963,0.0,ST,0.0,EUR, , ,L
e4407,Create Invoice (from Order),2021-01-10T07:11:38+00:00,0005004828;0090040964,2.0,ST,5358.4,EUR, , ,L
e4408,Create Invoice (from Order),2021-01-10T07:11:38+00:00,0005004828;0090040964,0.0,ST,0.0,EUR, , ,L
e4409,Create Invoice (from Delivery),2021-01-10T07:11:38+00:00,0087000969;0090040964,2.0,ST,5358.4,EUR, , ,L
e4410,Create Invoice (from Delivery),2021-01-10T07:11:38+00:00,0087000969;0090040964,0.0,ST,0.0,EUR, , ,L
e4776,Create Goods Movement (from Order),2021-01-10T07:11:38+00:00,0005004828;4900000369,2.0,ST,1265.08,EUR,P-101,601, 
e4777,Create Goods Movement (from Order),2021-01-10T07:11:38+00:00,0005004828;0100969000,0.0,ST,0.0,EUR,P-100, , 
e4778,Create Goods Movement (from Delivery),2021-01-10T07:11:38+00:00,0087000969;4900000369,2.0,ST,1265.08,EUR,P-101,601, 
e4779,Create Goods Movement (from Delivery),2021-01-10T07:11:38+00:00,0087000969;0100969000,0.0,ST,0.0,EUR,P-100, , 
e4459,Create Goods Movement (from Order),2021-01-10T07:12:18+00:00,0005004829;4900000370,2.0,ST,1265.08,EUR,P-101,601, 
e4460,Create Goods Movement (from Order),2021-01-10T07:12:18+00:00,0005004829;0100970000,0.0,ST,0.0,EUR,P-100, , 
e4461,Create Goods Movement (from Delivery),2021-01-10T07:12:18+00:00,0087000970;4900000370,2.0,ST,1265.08,EUR,P-101,601, 
e4462,Create Goods Movement (from Delivery),2021-01-10T07:12:18+00:00,0087000970;0100970000,0.0,ST,0.0,EUR,P-100, , 
e4411,Create Invoice (from Order),2021-01-10T07:12:19+00:00,0005004829;0090040965,2.0,ST,5358.4,EUR, , ,L
e4412,Create Invoice (from Order),2021-01-10T07:12:19+00:00,0005004829;0090040965,0.0,ST,0.0,EUR, , ,L
e4413,Create Invoice (from Delivery),2021-01-10T07:12:19+00:00,0087000970;0090040965,2.0,ST,5358.4,EUR, , ,L
e4414,Create Invoice (from Delivery),2021-01-10T07:12:19+00:00,0087000970;0090040965,0.0,ST,0.0,EUR, , ,L
e4415,Create Invoice (from Order),2021-01-10T07:12:44+00:00,0005004830;0090040966,1.0,ST,2679.2,EUR, , ,L
e4416,Create Invoice (from Order),2021-01-10T07:12:44+00:00,0005004830;0090040966,0.0,ST,0.0,EUR, , ,L
e4417,Create Invoice (from Delivery),2021-01-10T07:12:44+00:00,0087000971;0090040966,1.0,ST,2679.2,EUR, , ,L
e4418,Create Invoice (from Delivery),2021-01-10T07:12:44+00:00,0087000971;0090040966,0.0,ST,0.0,EUR, , ,L
e4463,Create Goods Movement (from Order),2021-01-10T07:12:44+00:00,0005004830;4900000371,1.0,ST,632.54,EUR,P-101,601, 
e4464,Create Goods Movement (from Order),2021-01-10T07:12:44+00:00,0005004830;0100971000,0.0,ST,0.0,EUR,P-100, , 
e4465,Create Goods Movement (from Delivery),2021-01-10T07:12:44+00:00,0087000971;4900000371,1.0,ST,632.54,EUR,P-101,601, 
e4466,Create Goods Movement (from Delivery),2021-01-10T07:12:44+00:00,0087000971;0100971000,0.0,ST,0.0,EUR,P-100, , 
e4780,Create Goods Movement (from Order),2021-01-10T07:13:20+00:00,0005004831;4900000372,1.0,ST,632.54,EUR,P-101,601, 
e4781,Create Goods Movement (from Order),2021-01-10T07:13:20+00:00,0005004831;0100972000,0.0,ST,0.0,EUR,P-100, , 
e4782,Create Goods Movement (from Delivery),2021-01-10T07:13:20+00:00,0087000972;4900000372,1.0,ST,632.54,EUR,P-101,601, 
e4783,Create Goods Movement (from Delivery),2021-01-10T07:13:20+00:00,0087000972;0100972000,0.0,ST,0.0,EUR,P-100, , 
e4419,Create Invoice (from Order),2021-01-10T07:13:21+00:00,0005004831;0090040967,1.0,ST,2679.2,EUR, , ,L
e4420,Create Invoice (from Order),2021-01-10T07:13:21+00:00,0005004831;0090040967,0.0,ST,0.0,EUR, , ,L
e4421,Create Invoice (from Delivery),2021-01-10T07:13:21+00:00,0087000972;0090040967,1.0,ST,2679.2,EUR, , ,L
e4422,Create Invoice (from Delivery),2021-01-10T07:13:21+00:00,0087000972;0090040967,0.0,ST,0.0,EUR, , ,L
e3866,Create Goods Movement (from Order),2021-01-10T07:13:45+00:00,0005004832;4900000373,1.0,ST,632.54,EUR,P-101,601, 
e3867,Create Goods Movement (from Order),2021-01-10T07:13:45+00:00,0005004832;0100973000,0.0,ST,0.0,EUR,P-100, , 
e3868,Create Goods Movement (from Delivery),2021-01-10T07:13:45+00:00,0087000973;4900000373,1.0,ST,632.54,EUR,P-101,601, 
e3869,Create Goods Movement (from Delivery),2021-01-10T07:13:45+00:00,0087000973;0100973000,0.0,ST,0.0,EUR,P-100, , 
e4423,Create Invoice (from Order),2021-01-10T07:13:46+00:00,0005004832;0090040968,1.0,ST,2679.2,EUR, , ,L
e4424,Create Invoice (from Order),2021-01-10T07:13:46+00:00,0005004832;0090040968,0.0,ST,0.0,EUR, , ,L
e4425,Create Invoice (from Delivery),2021-01-10T07:13:46+00:00,0087000973;0090040968,1.0,ST,2679.2,EUR, , ,L
e4426,Create Invoice (from Delivery),2021-01-10T07:13:46+00:00,0087000973;0090040968,0.0,ST,0.0,EUR, , ,L
e4650,Create Goods Movement (from Order),2021-01-10T07:14:10+00:00,0005004833;4900000374,1.0,ST,632.54,EUR,P-101,601, 
e4651,Create Goods Movement (from Order),2021-01-10T07:14:10+00:00,0005004833;0100974000,0.0,ST,0.0,EUR,P-100, , 
e4652,Create Goods Movement (from Delivery),2021-01-10T07:14:10+00:00,0087000974;4900000374,1.0,ST,632.54,EUR,P-101,601, 
e4653,Create Goods Movement (from Delivery),2021-01-10T07:14:10+00:00,0087000974;0100974000,0.0,ST,0.0,EUR,P-100, , 
e4427,Create Invoice (from Order),2021-01-10T07:14:11+00:00,0005004833;0090040969,1.0,ST,2679.2,EUR, , ,L
e4428,Create Invoice (from Order),2021-01-10T07:14:11+00:00,0005004833;0090040969,0.0,ST,0.0,EUR, , ,L
e4429,Create Invoice (from Delivery),2021-01-10T07:14:11+00:00,0087000974;0090040969,1.0,ST,2679.2,EUR, , ,L
e4430,Create Invoice (from Delivery),2021-01-10T07:14:11+00:00,0087000974;0090040969,0.0,ST,0.0,EUR, , ,L
e4724,Create Goods Movement (from Order),2021-01-10T07:14:35+00:00,0005004834;4900000375,1.0,ST,632.54,EUR,P-101,601, 
e4725,Create Goods Movement (from Order),2021-01-10T07:14:35+00:00,0005004834;0100975000,0.0,ST,0.0,EUR,P-100, , 
e4726,Create Goods Movement (from Delivery),2021-01-10T07:14:35+00:00,0087000975;4900000375,1.0,ST,632.54,EUR,P-101,601, 
e4727,Create Goods Movement (from Delivery),2021-01-10T07:14:35+00:00,0087000975;0100975000,0.0,ST,0.0,EUR,P-100, , 
e4431,Create Invoice (from Order),2021-01-10T07:14:36+00:00,0005004834;0090040970,1.0,ST,2679.2,EUR, , ,L
e4432,Create Invoice (from Order),2021-01-10T07:14:36+00:00,0005004834;0090040970,0.0,ST,0.0,EUR, , ,L
e4433,Create Invoice (from Delivery),2021-01-10T07:14:36+00:00,0087000975;0090040970,1.0,ST,2679.2,EUR, , ,L
e4434,Create Invoice (from Delivery),2021-01-10T07:14:36+00:00,0087000975;0090040970,0.0,ST,0.0,EUR, , ,L
e4728,Create Goods Movement (from Order),2021-01-10T07:15:44+00:00,0005004835;4900000376,1.0,ST,632.54,EUR,P-101,601, 
e4729,Create Goods Movement (from Order),2021-01-10T07:15:44+00:00,0005004835;0100976000,0.0,ST,0.0,EUR,P-100, , 
e4730,Create Goods Movement (from Delivery),2021-01-10T07:15:44+00:00,0087000976;4900000376,1.0,ST,632.54,EUR,P-101,601, 
e4731,Create Goods Movement (from Delivery),2021-01-10T07:15:44+00:00,0087000976;0100976000,0.0,ST,0.0,EUR,P-100, , 
e4435,Create Invoice (from Order),2021-01-10T07:15:45+00:00,0005004835;0090040971,1.0,ST,2705.99,EUR, , ,L
e4436,Create Invoice (from Order),2021-01-10T07:15:45+00:00,0005004835;0090040971,0.0,ST,0.0,EUR, , ,L
e4437,Create Invoice (from Delivery),2021-01-10T07:15:45+00:00,0087000976;0090040971,1.0,ST,2705.99,EUR, , ,L
e4438,Create Invoice (from Delivery),2021-01-10T07:15:45+00:00,0087000976;0090040971,0.0,ST,0.0,EUR, , ,L
e4439,Create Invoice (from Order),2021-01-10T07:16:21+00:00,0005004836;0090040972,1.0,ST,2679.2,EUR, , ,L
e4440,Create Invoice (from Order),2021-01-10T07:16:21+00:00,0005004836;0090040972,0.0,ST,0.0,EUR, , ,L
e4441,Create Invoice (from Delivery),2021-01-10T07:16:21+00:00,0087000977;0090040972,1.0,ST,2679.2,EUR, , ,L
e4442,Create Invoice (from Delivery),2021-01-10T07:16:21+00:00,0087000977;0090040972,0.0,ST,0.0,EUR, , ,L
