event_id,object_id,qualifier
e4562,0090041005,subsequent document
e4804,0005004870,preceding document
e4804,4900000411,subsequent document
e4805,0005004870,preceding document
e4805,0101011000,subsequent document
e4806,0087001011,preceding document
e4806,4900000411,subsequent document
e4807,0101011000,subsequent document
e4807,0087001011,preceding document
e4563,0005004870,preceding document
e4563,0090041006,subsequent document
e4564,0005004870,preceding document
e4564,0090041006,subsequent document
e4565,0090041006,subsequent document
e4565,0087001011,preceding document
e4566,0090041006,subsequent document
e4566,0087001011,preceding document
e4056,0005004871,preceding document
e4056,4900000412,subsequent document
e4057,0005004871,preceding document
e4057,0101012000,subsequent document
e4058,0087001012,preceding document
e4058,4900000412,subsequent document
e4059,0087001012,preceding document
e4059,0101012000,subsequent document
e4217,0005004871,preceding document
e4217,0090041007,subsequent document
e4218,0005004871,preceding document
e4218,0090041007,subsequent document
e4219,0087001012,preceding document
e4219,0090041007,subsequent document
e4220,0087001012,preceding document
e4220,0090041007,subsequent document
e4491,4900000413,subsequent document
e4491,0005004872,preceding document
e4524,0005004872,preceding document
e4524,0101013000,subsequent document
e4525,4900000413,subsequent document
e4525,0087001013,preceding document
e4526,0101013000,subsequent document
e4526,0087001013,preceding document
e4221,0005004872,preceding document
e4221,0090041008,subsequent document
e4222,0005004872,preceding document
e4222,0090041008,subsequent document
e4223,0090041008,subsequent document
e4223,0087001013,preceding document
e4224,0090041008,subsequent document
e4224,0087001013,preceding document
e4808,0005004873,preceding document
e4808,4900000414,subsequent document
e4809,0101014000,subsequent document
e4809,0005004873,preceding document
e4810,4900000414,subsequent document
e4810,0087001014,preceding document
e4811,0101014000,subsequent document
e4811,0087001014,preceding document
e4225,0090041009,subsequent document
e4225,0005004873,preceding document
e4226,0090041009,subsequent document
e4226,0005004873,preceding document
e4227,0090041009,subsequent document
e4227,0087001014,preceding document
e4228,0090041009,subsequent document
e4228,0087001014,preceding document
e4327,4900000415,subsequent document
e4327,0005004874,preceding document
e4328,0101015000,subsequent document
e4328,0005004874,preceding document
e4329,0087001015,preceding document
e4329,4900000415,subsequent document
e4330,0087001015,preceding document
e4330,0101015000,subsequent document
e4229,0090041010,subsequent document
e4229,0005004874,preceding document
e4230,0090041010,subsequent document
e4230,0005004874,preceding document
e4231,0087001015,preceding document
e4231,0090041010,subsequent document
e4232,0087001015,preceding document
e4232,0090041010,subsequent document
e4331,4900000416,subsequent document
e4331,0005004875,preceding document
e4332,0101016000,subsequent document
e4332,0005004875,preceding document
e4333,4900000416,subsequent document
e4333,0087001016,preceding document
e4334,0101016000,subsequent document
e4334,0087001016,preceding document
e4567,0090041011,subsequent document
e4567,0005004875,preceding document
e4568,0090041011,subsequent document
e4568,0005004875,preceding document
e4569,0090041011,subsequent document
e4569,0087001016,preceding document
e4570,0090041011,subsequent document
e4570,0087001016,preceding document
e4335,0005004876,preceding document
e4335,4900000417,subsequent document
e4336,0005004876,preceding document
e4336,0101017000,subsequent document
e4337,0087001017,preceding document
e4337,4900000417,subsequent document
e4338,0087001017,preceding document
e4338,0101017000,subsequent document
e4571,0005004876,preceding document
e4571,0090041012,subsequent document
e4572,0005004876,preceding document
e4572,0090041012,subsequent document
e4573,0087001017,preceding document
e4573,0090041012,subsequent document
e4574,0087001017,preceding document
e4574,0090041012,subsequent document
e3941,0005004877,preceding document
e3941,4900000418,subsequent document
e3942,0101018000,subsequent document
e3942,0005004877,preceding document
e3943,0087001018,preceding document
e3943,4900000418,subsequent document
e3944,0101018000,subsequent document
e3944,0087001018,preceding document
e4575,0090041013,subsequent document
e4575,0005004877,preceding document
e4576,0090041013,subsequent document
e4576,0005004877,preceding document
e4577,0090041013,subsequent document
e4577,0087001018,preceding document
e4578,0090041013,subsequent document
e4578,0087001018,preceding document
e4060,4900000419,subsequent document
e4060,0005004878,preceding document
e4061,0005004878,preceding document
e4061,0101019000,subsequent document
e4062,0087001019,preceding document
e4062,4900000419,subsequent document
e4063,0087001019,preceding document
e4063,0101019000,subsequent document
e4579,0090041014,subsequent document
e4579,0005004878,preceding document
e4580,0090041014,subsequent document
e4580,0005004878,preceding document
e4581,0087001019,preceding document
e4581,0090041014,subsequent document
e4582,0087001019,preceding document
e4582,0090041014,subsequent document
e4064,4900000420,subsequent document
e4064,0005004879,preceding document
e4065,0101020000,subsequent document
e4065,0005004879,preceding document
e4066,4900000420,subsequent document
e4066,0087001020,preceding document
e4067,0101020000,subsequent document
e4067,0087001020,preceding document
e4583,0005004879,preceding document
e4583,0090041015,subsequent document
e4584,0005004879,preceding document
e4584,0090041015,subsequent document
e4616,0087001020,preceding document
e4616,0090041015,subsequent document
e4617,0087001020,preceding document
e4617,0090041015,subsequent document
e4021,4900000421,subsequent document
e4021,0005004880,preceding document
e4022,0101021000,subsequent document
e4022,0005004880,preceding document
e4023,4900000421,subsequent document
e4023,0087001021,preceding document
e4024,0101021000,subsequent document
e4024,0087001021,preceding document
e3774,0090041016,subsequent document
e3774,0005004880,preceding document
e3775,0090041016,subsequent document
e3775,0005004880,preceding document
e3776,0090041016,subsequent document
e3776,0087001021,preceding document
e3777,0090041016,subsequent document
e3777,0087001021,preceding document
e3886,0005004881,preceding document
e3886,4900000422,subsequent document
e3887,0005004881,preceding document
e3887,0101022000,subsequent document
e3888,0087001022,preceding document
e3888,4900000422,subsequent document
e3889,0087001022,preceding document
e3889,0101022000,subsequent document
e3778,0005004881,preceding document
e3778,0090041017,subsequent document
e3779,0005004881,preceding document
e3779,0090041017,subsequent document
e3780,0087001022,preceding document
e3780,0090041017,subsequent document
e3781,0087001022,preceding document
e3781,0090041017,subsequent document
e4383,0005004882,preceding document
e4383,4900000423,subsequent document
e4384,0005004882,preceding document
e4384,0101023000,subsequent document
e4385,0087001023,preceding document
e4385,4900000423,subsequent document
e4386,0101023000,subsequent document
e4386,0087001023,preceding document
e3782,0005004882,preceding document
e3782,0090041018,subsequent document
e3783,0005004882,preceding document
e3783,0090041018,subsequent document
e3784,0090041018,subsequent document
e3784,0087001023,preceding document
e3785,0090041018,subsequent document
e3785,0087001023,preceding document
e3890,4900000424,subsequent document
e3890,0005004883,preceding document
e3891,0101024000,subsequent document
e3891,0005004883,preceding document
e3892,0087001024,preceding document
e3892,4900000424,subsequent document
e3893,0101024000,subsequent document
e3893,0087001024,preceding document
e4618,0005004883,preceding document
e4618,0090041019,subsequent document
e4619,0005004883,preceding document
e4619,0090041019,subsequent document
e4620,0087001024,preceding document
e4620,0090041019,subsequent document
e4621,0087001024,preceding document
e4621,0090041019,subsequent document
e4744,0005004884,preceding document
e4744,4900000425,subsequent document
e4745,0101025000,subsequent document
e4745,0005004884,preceding document
e4746,0087001025,preceding document
e4746,4900000425,subsequent document
e4747,0087001025,preceding document
e4747,0101025000,subsequent document
e3786,0090041020,subsequent document
e3786,0005004884,preceding document
e3787,0090041020,subsequent document
e3787,0005004884,preceding document
e3788,0087001025,preceding document
e3788,0090041020,subsequent document
e3789,0087001025,preceding document
e3789,0090041020,subsequent document
e3945,4900000426,subsequent document
e3945,0005004885,preceding document
e3946,0101026000,subsequent document
e3946,0005004885,preceding document
e3947,4900000426,subsequent document
e3947,0087001026,preceding document
e3948,0101026000,subsequent document
e3948,0087001026,preceding document
e3790,0005004885,preceding document
e3790,0090041021,subsequent document
e3791,0005004885,preceding document
e3791,0090041021,subsequent document
e3792,0090041021,subsequent document
e3792,0087001026,preceding document
e3793,0090041021,subsequent document
e3793,0087001026,preceding document
e4658,0005004886,preceding document
e4658,4900000427,subsequent document
e4659,0101027000,subsequent document
e4659,0005004886,preceding document
e4660,4900000427,subsequent document
e4660,0087001027,preceding document
e4661,0101027000,subsequent document
e4661,0087001027,preceding document
e3794,0090041022,subsequent document
e3794,0005004886,preceding document
e3795,0090041022,subsequent document
e3795,0005004886,preceding document
