VBELV,POSNV,VBELN,POSNN,VBTYP_N,VBTYP_V,RFMNG,MEINS,RFWRT,WAERS,ERDAT,ERZET,MATNR,BWART,AEDAT,FKTYP
I000001u2y,000001,0090028994,000001,M,2,3486.0,ST,-102.49,USD,20010911,050659, , ,00000000,W
I000001u2z,000001,0090028995,000001,M,2,2324.0,ST,-68.33,USD,20010911,050703, , ,00000000,W
I000001u30,000001,0090028996,000001,M,2,2612.0,ST,-76.79,USD,20010911,050707, , ,00000000,W
I000001u31,000001,0090028997,000001,M,2,3195.0,ST,-93.93,USD,20010911,050710, , ,00000000,W
I000001u32,000001,0090028998,000001,M,2,116.0,ST,1498.0,EUR,20010912,050200, , ,00000000,W
I000001u32,000002,0090028998,000002,M,2,146.0,ST,1931.98,EUR,20010912,050200, , ,00000000,W
I000001u32,000003,0090028998,000003,M,2,12.0,ST,1231.03,EUR,20010912,050200, , ,00000000,W
I000001u32,000004,0090028998,000004,M,2,592.0,ST,1730.07,EUR,20010912,050200, , ,00000000,W
I000001u32,000005,0090028998,000005,M,2,660.0,ST,2383.97,EUR,20010912,050200, , ,00000000,W
I000001u32,000006,0090028998,000006,M,2,9.0,ST,3250.87,EUR,20010912,050200, , ,00000000,W
I000001u32,000007,0090028998,000007,M,2,1172.0,ST,1303.34,EUR,20010912,050200, , ,00000000,W
I000001u32,000008,0090028998,000008,M,2,1074.0,ST,1194.36,EUR,20010912,050200, , ,00000000,W
I000001u32,000009,0090028998,000009,M,2,3537.0,ST,2713.73,EUR,20010912,050200, , ,00000000,W
I000001u33,000001,0090028999,000001,M,2,78.0,ST,1007.28,EUR,20010912,050241, , ,00000000,W
I000001u33,000002,0090028999,000002,M,2,98.0,ST,1296.81,EUR,20010912,050241, , ,00000000,W
I000001u33,000003,0090028999,000003,M,2,8.0,ST,820.69,EUR,20010912,050241, , ,00000000,W
I000001u33,000004,0090028999,000004,M,2,396.0,ST,1157.28,EUR,20010912,050241, , ,00000000,W
I000001u33,000005,0090028999,000005,M,2,440.0,ST,1589.31,EUR,20010912,050241, , ,00000000,W
I000001u33,000006,0090028999,000006,M,2,6.0,ST,2167.23,EUR,20010912,050241, , ,00000000,W
I000001u33,000007,0090028999,000007,M,2,781.0,ST,868.53,EUR,20010912,050241, , ,00000000,W
I000001u33,000008,0090028999,000008,M,2,716.0,ST,796.24,EUR,20010912,050241, , ,00000000,W
I000001u33,000009,0090028999,000009,M,2,2121.0,ST,1627.32,EUR,20010912,050241, , ,00000000,W
I000001u34,000001,0090029000,000001,M,2,97.0,ST,1252.64,EUR,20010912,050250, , ,00000000,W
I000001u34,000002,0090029000,000002,M,2,122.0,ST,1614.4,EUR,20010912,050250, , ,00000000,W
I000001u34,000003,0090029000,000003,M,2,8.0,ST,820.69,EUR,20010912,050250, , ,00000000,W
I000001u34,000004,0090029000,000004,M,2,496.0,ST,1449.52,EUR,20010912,050250, , ,00000000,W
I000001u34,000005,0090029000,000005,M,2,550.0,ST,1986.64,EUR,20010912,050250, , ,00000000,W
I000001u34,000006,0090029000,000006,M,2,6.0,ST,2167.23,EUR,20010912,050250, , ,00000000,W
I000001u34,000007,0090029000,000007,M,2,781.0,ST,868.53,EUR,20010912,050250, , ,00000000,W
I000001u34,000008,0090029000,000008,M,2,716.0,ST,796.24,EUR,20010912,050250, , ,00000000,W
I000001u34,000009,0090029000,000009,M,2,2121.0,ST,1627.32,EUR,20010912,050250, , ,00000000,W
I000001u35,000001,0090029001,000001,M,2,1987.0,ST,-82.26,USD,20010913,050453, , ,00000000,W
I000001u36,000001,0090029002,000001,M,2,1324.0,ST,-54.81,USD,20010913,050506, , ,00000000,W
I000001u37,000001,0090029003,000001,M,2,1490.0,ST,-61.69,USD,20010913,050510, , ,00000000,W
I000001u38,000001,0090029004,000001,M,2,1821.0,ST,-75.39,USD,20010913,050514, , ,00000000,W
I000001u39,000001,0090029005,000001,M,2,930.0,ST,-71.98,USD,20010913,050518, , ,00000000,W
I000001u3A,000001,0090029006,000001,M,2,620.0,ST,-47.99,USD,20010913,050521, , ,00000000,W
I000001u3B,000001,0090029007,000001,M,2,697.0,ST,-53.95,USD,20010913,050524, , ,00000000,W
I000001u3C,000001,0090029008,000001,M,2,852.0,ST,-65.94,USD,20010913,050527, , ,00000000,W
I000001u3D,000001,0090029009,000001,M,2,554.0,LB,-112.68,USD,20010913,050531, , ,00000000,W
I000001u3E,000001,0090029010,000001,M,2,368.0,LB,-74.85,USD,20010913,050536, , ,00000000,W
I000001u3F,000001,0090029011,000001,M,2,417.0,LB,-84.82,USD,20010913,050543, , ,00000000,W
I000001u3G,000001,0090029012,000001,M,2,508.0,LB,-103.33,USD,20010913,050546, , ,00000000,W
I000001u3H,000001,0090029013,000001,M,2,180.0,ST,-107.78,USD,20010913,050549, , ,00000000,W
I000001u3I,000001,0090029014,000001,M,2,120.0,ST,-71.86,USD,20010913,050552, , ,00000000,W
I000001u3J,000001,0090029015,000001,M,2,133.0,ST,-79.64,USD,20010913,050555, , ,00000000,W
I000001u3K,000001,0090029016,000001,M,2,164.0,ST,-98.2,USD,20010913,050558, , ,00000000,W
I000001u3L,000001,0090029017,000001,M,2,52.0,ST,-3.4,USD,20010913,050601, , ,00000000,W
I000001u3M,000001,0090029018,000001,M,2,34.0,ST,-2.22,USD,20010913,050605, , ,00000000,W
I000001u3N,000001,0090029019,000001,M,2,39.0,ST,-2.55,USD,20010913,050607, , ,00000000,W
I000001u3O,000001,0090029020,000001,M,2,47.0,ST,-3.07,USD,20010913,050610, , ,00000000,W
I000001u3P,000001,0090029021,000001,M,2,492.0,ST,-82.07,USD,20010913,050614, , ,00000000,W
I000001u3Q,000001,0090029022,000001,M,2,328.0,ST,-54.71,USD,20010913,050618, , ,00000000,W
I000001u3R,000001,0090029023,000001,M,2,368.0,ST,-61.38,USD,20010913,050621, , ,00000000,W
I000001u3S,000001,0090029024,000001,M,2,451.0,ST,-75.23,USD,20010913,050624, , ,00000000,W
I000001u3T,000001,0090029025,000001,M,2,214.0,LB,-40.96,USD,20010913,050628, , ,00000000,W
I000001u3U,000001,0090029026,000001,M,2,142.0,LB,-27.18,USD,20010913,050631, , ,00000000,W
I000001u3V,000001,0090029027,000001,M,2,160.0,LB,-30.62,USD,20010913,050634, , ,00000000,W
I000001u3W,000001,0090029028,000001,M,2,197.0,LB,-37.71,USD,20010913,050637, , ,00000000,W
I000001u3X,000001,0090029029,000001,M,2,3486.0,ST,-102.49,USD,20010913,050640, , ,00000000,W
I000001u3Y,000001,0090029030,000001,M,2,2324.0,ST,-68.33,USD,20010913,050644, , ,00000000,W
I000001u3Z,000001,0090029031,000001,M,2,2612.0,ST,-76.79,USD,20010913,050647, , ,00000000,W
I000001u3a,000001,0090029032,000001,M,2,3195.0,ST,-93.93,USD,20010913,050650, , ,00000000,W
I000001u3b,000001,0090029037,000001,M,2,116.0,ST,1498.0,EUR,20010914,050749, , ,00000000,W
I000001u3b,000002,0090029037,000002,M,2,146.0,ST,1931.98,EUR,20010914,050749, , ,00000000,W
I000001u3b,000003,0090029037,000003,M,2,12.0,ST,1231.03,EUR,20010914,050749, , ,00000000,W
I000001u3b,000004,0090029037,000004,M,2,592.0,ST,1730.07,EUR,20010914,050749, , ,00000000,W
I000001u3b,000005,0090029037,000005,M,2,660.0,ST,2383.97,EUR,20010914,050749, , ,00000000,W
I000001u3b,000006,0090029037,000006,M,2,9.0,ST,3250.87,EUR,20010914,050749, , ,00000000,W
I000001u3b,000007,0090029037,000007,M,2,1172.0,ST,1303.34,EUR,20010914,050749, , ,00000000,W
I000001u3b,000008,0090029037,000008,M,2,1074.0,ST,1194.36,EUR,20010914,050749, , ,00000000,W
I000001u3b,000009,0090029037,000009,M,2,3537.0,ST,2713.73,EUR,20010914,050749, , ,00000000,W
I000001u3c,000001,0090029038,000001,M,2,78.0,ST,1007.28,EUR,20010914,050814, , ,00000000,W
I000001u3c,000002,0090029038,000002,M,2,98.0,ST,1296.81,EUR,20010914,050814, , ,00000000,W
I000001u3c,000003,0090029038,000003,M,2,8.0,ST,820.69,EUR,20010914,050814, , ,00000000,W
I000001u3c,000004,0090029038,000004,M,2,396.0,ST,1157.28,EUR,20010914,050814, , ,00000000,W
I000001u3c,000005,0090029038,000005,M,2,440.0,ST,1589.31,EUR,20010914,050814, , ,00000000,W
I000001u3c,000006,0090029038,000006,M,2,6.0,ST,2167.23,EUR,20010914,050814, , ,00000000,W
I000001u3c,000007,0090029038,000007,M,2,781.0,ST,868.53,EUR,20010914,050814, , ,00000000,W
I000001u3c,000008,0090029038,000008,M,2,716.0,ST,796.24,EUR,20010914,050814, , ,00000000,W
I000001u3c,000009,0090029038,000009,M,2,2121.0,ST,1627.32,EUR,20010914,050814, , ,00000000,W
I000001u3d,000001,0090029039,000001,M,2,97.0,ST,1252.64,EUR,20010914,050824, , ,00000000,W
I000001u3d,000002,0090029039,000002,M,2,122.0,ST,1614.4,EUR,20010914,050824, , ,00000000,W
I000001u3d,000003,0090029039,000003,M,2,8.0,ST,820.69,EUR,20010914,050824, , ,00000000,W
I000001u3d,000004,0090029039,000004,M,2,496.0,ST,1449.52,EUR,20010914,050824, , ,00000000,W
I000001u3d,000005,0090029039,000005,M,2,550.0,ST,1986.64,EUR,20010914,050824, , ,00000000,W
I000001u3d,000006,0090029039,000006,M,2,6.0,ST,2167.23,EUR,20010914,050824, , ,00000000,W
I000001u3d,000007,0090029039,000007,M,2,781.0,ST,868.53,EUR,20010914,050824, , ,00000000,W
I000001u3d,000008,0090029039,000008,M,2,716.0,ST,796.24,EUR,20010914,050824, , ,00000000,W
I000001u3d,000009,0090029039,000009,M,2,2121.0,ST,1627.32,EUR,20010914,050824, , ,00000000,W
I000001uIb,000001,0090029040,000001,M,2,1987.0,ST,-82.26,USD,20010917,050806, , ,00000000,W
I000001uIc,000001,0090029041,000001,M,2,1324.0,ST,-54.81,USD,20010917,050829, , ,00000000,W
I000001uId,000001,0090029042,000001,M,2,1490.0,ST,-61.69,USD,20010917,050833, , ,00000000,W
I000001uIe,000001,0090029043,000001,M,2,1821.0,ST,-75.39,USD,20010917,050836, , ,00000000,W
I000001uIf,000001,0090029044,000001,M,2,930.0,ST,-71.98,USD,20010917,050839, , ,00000000,W
I000001uIg,000001,0090029045,000001,M,2,620.0,ST,-47.99,USD,20010917,050843, , ,00000000,W
I000001uIh,000001,0090029046,000001,M,2,697.0,ST,-53.95,USD,20010917,050845, , ,00000000,W
I000001uIi,000001,0090029047,000001,M,2,852.0,ST,-65.94,USD,20010917,050848, , ,00000000,W
I000001uIj,000001,0090029048,000001,M,2,554.0,LB,-112.68,USD,20010917,050851, , ,00000000,W
I000001uIk,000001,0090029049,000001,M,2,368.0,LB,-74.85,USD,20010917,050854, , ,00000000,W
I000001uIl,000001,0090029050,000001,M,2,417.0,LB,-84.82,USD,20010917,050857, , ,00000000,W
I000001uIm,000001,0090029051,000001,M,2,508.0,LB,-103.33,USD,20010917,050900, , ,00000000,W
I000001uIn,000001,0090029052,000001,M,2,180.0,ST,-107.78,USD,20010917,050903, , ,00000000,W
I000001uIo,000001,0090029053,000001,M,2,120.0,ST,-71.86,USD,20010917,050906, , ,00000000,W
I000001uIp,000001,0090029054,000001,M,2,133.0,ST,-79.64,USD,20010917,050909, , ,00000000,W
I000001uIq,000001,0090029055,000001,M,2,164.0,ST,-98.2,USD,20010917,050912, , ,00000000,W
I000001uIr,000001,0090029056,000001,M,2,52.0,ST,-3.4,USD,20010917,050915, , ,00000000,W
I000001uIs,000001,0090029057,000001,M,2,34.0,ST,-2.22,USD,20010917,050918, , ,00000000,W
I000001uIt,000001,0090029058,000001,M,2,39.0,ST,-2.55,USD,20010917,050921, , ,00000000,W
I000001uIu,000001,0090029059,000001,M,2,47.0,ST,-3.07,USD,20010917,050923, , ,00000000,W
I000001uIv,000001,0090029060,000001,M,2,492.0,ST,-82.07,USD,20010917,050927, , ,00000000,W
I000001uIw,000001,0090029061,000001,M,2,328.0,ST,-54.71,USD,20010917,050930, , ,00000000,W
I000001uIx,000001,0090029062,000001,M,2,368.0,ST,-61.38,USD,20010917,050933, , ,00000000,W
I000001uIy,000001,0090029063,000001,M,2,451.0,ST,-75.23,USD,20010917,050936, , ,00000000,W
I000001uIz,000001,0090029064,000001,M,2,214.0,LB,-40.96,USD,20010917,050939, , ,00000000,W
I000001uJ0,000001,0090029065,000001,M,2,142.0,LB,-27.18,USD,20010917,050942, , ,00000000,W
I000001uJ1,000001,0090029066,000001,M,2,160.0,LB,-30.62,USD,20010917,050944, , ,00000000,W
I000001uJ2,000001,0090029067,000001,M,2,197.0,LB,-37.71,USD,20010917,050947, , ,00000000,W
I000001uJ3,000001,0090029068,000001,M,2,3486.0,ST,-102.49,USD,20010917,050951, , ,00000000,W
I000001uJ4,000001,0090029069,000001,M,2,2324.0,ST,-68.33,USD,20010917,050954, , ,00000000,W
I000001uJ5,000001,0090029070,000001,M,2,2612.0,ST,-76.79,USD,20010917,050957, , ,00000000,W
I000001uJ6,000001,0090029071,000001,M,2,3195.0,ST,-93.93,USD,20010917,051000, , ,00000000,W
I000001uJ7,000001,0090029092,000001,M,2,116.0,ST,1498.0,EUR,20010918,050350, , ,00000000,W
I000001uJ7,000002,0090029092,000002,M,2,146.0,ST,1931.98,EUR,20010918,050350, , ,00000000,W
I000001uJ7,000003,0090029092,000003,M,2,12.0,ST,1231.03,EUR,20010918,050350, , ,00000000,W
I000001uJ7,000004,0090029092,000004,M,2,592.0,ST,1730.07,EUR,20010918,050350, , ,00000000,W
I000001uJ7,000005,0090029092,000005,M,2,660.0,ST,2383.97,EUR,20010918,050350, , ,00000000,W
I000001uJ7,000006,0090029092,000006,M,2,9.0,ST,3250.87,EUR,20010918,050350, , ,00000000,W
I000001uJ7,000007,0090029092,000007,M,2,1172.0,ST,1303.34,EUR,20010918,050350, , ,00000000,W
I000001uJ7,000008,0090029092,000008,M,2,1074.0,ST,1194.36,EUR,20010918,050350, , ,00000000,W
I000001uJ7,000009,0090029092,000009,M,2,3537.0,ST,2713.73,EUR,20010918,050350, , ,00000000,W
I000001uJ8,000001,0090029093,000001,M,2,78.0,ST,1007.28,EUR,20010918,050441, , ,00000000,W
I000001uJ8,000002,0090029093,000002,M,2,98.0,ST,1296.81,EUR,20010918,050441, , ,00000000,W
I000001uJ8,000003,0090029093,000003,M,2,8.0,ST,820.69,EUR,20010918,050441, , ,00000000,W
I000001uJ8,000004,0090029093,000004,M,2,396.0,ST,1157.28,EUR,20010918,050441, , ,00000000,W
I000001uJ8,000005,0090029093,000005,M,2,440.0,ST,1589.31,EUR,20010918,050441, , ,00000000,W
I000001uJ8,000006,0090029093,000006,M,2,6.0,ST,2167.23,EUR,20010918,050441, , ,00000000,W
I000001uJ8,000007,0090029093,000007,M,2,781.0,ST,868.53,EUR,20010918,050441, , ,00000000,W
I000001uJ8,000008,0090029093,000008,M,2,716.0,ST,796.24,EUR,20010918,050441, , ,00000000,W
I000001uJ8,000009,0090029093,000009,M,2,2121.0,ST,1627.32,EUR,20010918,050441, , ,00000000,W
I000001uJ9,000001,0090029094,000001,M,2,97.0,ST,1252.64,EUR,20010918,050450, , ,00000000,W
I000001uJ9,000002,0090029094,000002,M,2,122.0,ST,1614.4,EUR,20010918,050450, , ,00000000,W
I000001uJ9,000003,0090029094,000003,M,2,8.0,ST,820.69,EUR,20010918,050450, , ,00000000,W
I000001uJ9,000004,0090029094,000004,M,2,496.0,ST,1449.52,EUR,20010918,050450, , ,00000000,W
I000001uJ9,000005,0090029094,000005,M,2,550.0,ST,1986.64,EUR,20010918,050450, , ,00000000,W
I000001uJ9,000006,0090029094,000006,M,2,6.0,ST,2167.23,EUR,20010918,050450, , ,00000000,W
I000001uJ9,000007,0090029094,000007,M,2,781.0,ST,868.53,EUR,20010918,050450, , ,00000000,W
I000001uJ9,000008,0090029094,000008,M,2,716.0,ST,796.24,EUR,20010918,050450, , ,00000000,W
I000001uJ9,000009,0090029094,000009,M,2,2121.0,ST,1627.32,EUR,20010918,050450, , ,00000000,W
I000001uK3,000001,0090029095,000001,M,2,1987.0,ST,-82.26,USD,20010919,050156, , ,00000000,W
I000001uK4,000001,0090029096,000001,M,2,1324.0,ST,-54.81,USD,20010919,050215, , ,00000000,W
I000001uK5,000001,0090029097,000001,M,2,1490.0,ST,-61.69,USD,20010919,050218, , ,00000000,W
I000001uK6,000001,0090029098,000001,M,2,1821.0,ST,-75.39,USD,20010919,050222, , ,00000000,W
I000001uK7,000001,0090029099,000001,M,2,930.0,ST,-71.98,USD,20010919,050225, , ,00000000,W
I000001uK8,000001,0090029100,000001,M,2,620.0,ST,-47.99,USD,20010919,050229, , ,00000000,W
I000001uK9,000001,0090029101,000001,M,2,697.0,ST,-53.95,USD,20010919,050232, , ,00000000,W
I000001uKA,000001,0090029102,000001,M,2,852.0,ST,-65.94,USD,20010919,050235, , ,00000000,W
I000001uKB,000001,0090029103,000001,M,2,554.0,LB,-112.68,USD,20010919,050238, , ,00000000,W
I000001uKC,000001,0090029104,000001,M,2,368.0,LB,-74.85,USD,20010919,050241, , ,00000000,W
I000001uKD,000001,0090029105,000001,M,2,417.0,LB,-84.82,USD,20010919,050244, , ,00000000,W
I000001uKE,000001,0090029106,000001,M,2,508.0,LB,-103.33,USD,20010919,050247, , ,00000000,W
I000001uKF,000001,0090029107,000001,M,2,180.0,ST,-107.78,USD,20010919,050250, , ,00000000,W
I000001uKG,000001,0090029108,000001,M,2,120.0,ST,-71.86,USD,20010919,050253, , ,00000000,W
I000001uKH,000001,0090029109,000001,M,2,133.0,ST,-79.64,USD,20010919,050256, , ,00000000,W
I000001uKI,000001,0090029110,000001,M,2,164.0,ST,-98.2,USD,20010919,050300, , ,00000000,W
I000001uKJ,000001,0090029111,000001,M,2,52.0,ST,-3.4,USD,20010919,050303, , ,00000000,W
I000001uKK,000001,0090029112,000001,M,2,34.0,ST,-2.22,USD,20010919,050306, , ,00000000,W
I000001uKL,000001,0090029113,000001,M,2,39.0,ST,-2.55,USD,20010919,050309, , ,00000000,W
I000001uKM,000001,0090029114,000001,M,2,47.0,ST,-3.07,USD,20010919,050312, , ,00000000,W
I000001uKN,000001,0090029115,000001,M,2,492.0,ST,-82.07,USD,20010919,050315, , ,00000000,W
I000001uKO,000001,0090029116,000001,M,2,328.0,ST,-54.71,USD,20010919,050319, , ,00000000,W
I000001uKP,000001,0090029117,000001,M,2,368.0,ST,-61.38,USD,20010919,050322, , ,00000000,W
I000001uKQ,000001,0090029118,000001,M,2,451.0,ST,-75.23,USD,20010919,050324, , ,00000000,W
I000001uKR,000001,0090029119,000001,M,2,214.0,LB,-40.96,USD,20010919,050327, , ,00000000,W
I000001uKS,000001,0090029120,000001,M,2,142.0,LB,-27.18,USD,20010919,050330, , ,00000000,W
I000001uKT,000001,0090029121,000001,M,2,160.0,LB,-30.62,USD,20010919,050333, , ,00000000,W
I000001uKU,000001,0090029122,000001,M,2,197.0,LB,-37.71,USD,20010919,050336, , ,00000000,W
I000001uKV,000001,0090029123,000001,M,2,3486.0,ST,-102.49,USD,20010919,050339, , ,00000000,W
I000001uKW,000001,0090029124,000001,M,2,2324.0,ST,-68.33,USD,20010919,050342, , ,00000000,W
I000001uKX,000001,0090029125,000001,M,2,2612.0,ST,-76.79,USD,20010919,050346, , ,00000000,W
I000001uKY,000001,0090029126,000001,M,2,3195.0,ST,-93.93,USD,20010919,050349, , ,00000000,W
I000001uLU,000001,0090029127,000001,M,2,116.0,ST,1498.0,EUR,20010920,050213, , ,00000000,W
I000001uLU,000002,0090029127,000002,M,2,146.0,ST,1931.98,EUR,20010920,050213, , ,00000000,W
I000001uLU,000003,0090029127,000003,M,2,12.0,ST,1231.03,EUR,20010920,050213, , ,00000000,W
I000001uLU,000004,0090029127,000004,M,2,592.0,ST,1730.07,EUR,20010920,050213, , ,00000000,W
I000001uLU,000005,0090029127,000005,M,2,660.0,ST,2383.97,EUR,20010920,050213, , ,00000000,W
I000001uLU,000006,0090029127,000006,M,2,9.0,ST,3250.87,EUR,20010920,050213, , ,00000000,W
I000001uLU,000007,0090029127,000007,M,2,1172.0,ST,1303.34,EUR,20010920,050213, , ,00000000,W
I000001uLU,000008,0090029127,000008,M,2,1074.0,ST,1194.36,EUR,20010920,050213, , ,00000000,W
I000001uLU,000009,0090029127,000009,M,2,3537.0,ST,2713.73,EUR,20010920,050213, , ,00000000,W
I000001uLV,000001,0090029128,000001,M,2,78.0,ST,1007.28,EUR,20010920,050244, , ,00000000,W
I000001uLV,000002,0090029128,000002,M,2,98.0,ST,1296.81,EUR,20010920,050244, , ,00000000,W
I000001uLV,000003,0090029128,000003,M,2,8.0,ST,820.69,EUR,20010920,050244, , ,00000000,W
I000001uLV,000004,0090029128,000004,M,2,396.0,ST,1157.28,EUR,20010920,050244, , ,00000000,W
I000001uLV,000005,0090029128,000005,M,2,440.0,ST,1589.31,EUR,20010920,050244, , ,00000000,W
I000001uLV,000006,0090029128,000006,M,2,6.0,ST,2167.23,EUR,20010920,050244, , ,00000000,W
I000001uLV,000007,0090029128,000007,M,2,781.0,ST,868.53,EUR,20010920,050244, , ,00000000,W
I000001uLV,000008,0090029128,000008,M,2,716.0,ST,796.24,EUR,20010920,050244, , ,00000000,W
I000001uLV,000009,0090029128,000009,M,2,2121.0,ST,1627.32,EUR,20010920,050244, , ,00000000,W
I000001uLW,000001,0090029129,000001,M,2,97.0,ST,1252.64,EUR,20010920,050254, , ,00000000,W
I000001uLW,000002,0090029129,000002,M,2,122.0,ST,1614.4,EUR,20010920,050254, , ,00000000,W
I000001uLW,000003,0090029129,000003,M,2,8.0,ST,820.69,EUR,20010920,050254, , ,00000000,W
I000001uLW,000004,0090029129,000004,M,2,496.0,ST,1449.52,EUR,20010920,050254, , ,00000000,W
I000001uLW,000005,0090029129,000005,M,2,550.0,ST,1986.64,EUR,20010920,050254, , ,00000000,W
I000001uLW,000006,0090029129,000006,M,2,6.0,ST,2167.23,EUR,20010920,050254, , ,00000000,W
I000001uLW,000007,0090029129,000007,M,2,781.0,ST,868.53,EUR,20010920,050254, , ,00000000,W
I000001uLW,000008,0090029129,000008,M,2,716.0,ST,796.24,EUR,20010920,050254, , ,00000000,W
I000001uLW,000009,0090029129,000009,M,2,2121.0,ST,1627.32,EUR,20010920,050254, , ,00000000,W
I000001uLX,000001,0090029134,000001,M,2,1987.0,ST,-82.26,USD,20010921,050243, , ,00000000,W
I000001uLY,000001,0090029135,000001,M,2,1324.0,ST,-54.81,USD,20010921,050305, , ,00000000,W
I000001uLZ,000001,0090029136,000001,M,2,1490.0,ST,-61.69,USD,20010921,050309, , ,00000000,W
I000001uLa,000001,0090029137,000001,M,2,1821.0,ST,-75.39,USD,20010921,050313, , ,00000000,W
I000001uLb,000001,0090029138,000001,M,2,930.0,ST,-71.98,USD,20010921,050317, , ,00000000,W
I000001uLc,000001,0090029139,000001,M,2,620.0,ST,-47.99,USD,20010921,050321, , ,00000000,W
I000001uLd,000001,0090029140,000001,M,2,697.0,ST,-53.95,USD,20010921,050325, , ,00000000,W
I000001uLe,000001,0090029141,000001,M,2,852.0,ST,-65.94,USD,20010921,050328, , ,00000000,W
I000001uLf,000001,0090029142,000001,M,2,554.0,LB,-112.68,USD,20010921,050332, , ,00000000,W
I000001uLg,000001,0090029143,000001,M,2,368.0,LB,-74.85,USD,20010921,050338, , ,00000000,W
I000001uLh,000001,0090029144,000001,M,2,417.0,LB,-84.82,USD,20010921,050342, , ,00000000,W
I000001uLi,000001,0090029145,000001,M,2,508.0,LB,-103.33,USD,20010921,050345, , ,00000000,W
I000001uLj,000001,0090029146,000001,M,2,180.0,ST,-107.78,USD,20010921,050348, , ,00000000,W
I000001uLk,000001,0090029147,000001,M,2,120.0,ST,-71.86,USD,20010921,050351, , ,00000000,W
I000001uLl,000001,0090029148,000001,M,2,133.0,ST,-79.64,USD,20010921,050355, , ,00000000,W
I000001uLm,000001,0090029149,000001,M,2,164.0,ST,-98.2,USD,20010921,050358, , ,00000000,W
I000001uLn,000001,0090029150,000001,M,2,52.0,ST,-3.4,USD,20010921,050401, , ,00000000,W
I000001uLo,000001,0090029151,000001,M,2,34.0,ST,-2.22,USD,20010921,050404, , ,00000000,W
I000001uLp,000001,0090029152,000001,M,2,39.0,ST,-2.55,USD,20010921,050407, , ,00000000,W
I000001uLq,000001,0090029153,000001,M,2,47.0,ST,-3.07,USD,20010921,050410, , ,00000000,W
I000001uLr,000001,0090029154,000001,M,2,492.0,ST,-82.07,USD,20010921,050414, , ,00000000,W
I000001uLs,000001,0090029155,000001,M,2,328.0,ST,-54.71,USD,20010921,050417, , ,00000000,W
I000001uLt,000001,0090029156,000001,M,2,368.0,ST,-61.38,USD,20010921,050420, , ,00000000,W
I000001uLu,000001,0090029157,000001,M,2,451.0,ST,-75.23,USD,20010921,050424, , ,00000000,W
I000001uLv,000001,0090029158,000001,M,2,214.0,LB,-40.96,USD,20010921,050427, , ,00000000,W
I000001uLw,000001,0090029159,000001,M,2,142.0,LB,-27.18,USD,20010921,050430, , ,00000000,W
I000001uLx,000001,0090029160,000001,M,2,160.0,LB,-30.62,USD,20010921,050433, , ,00000000,W
